data,hora,radiacao_global
2023-04-27,1800 UTC,
2023-04-27,1900 UTC,
2023-04-27,2000 UTC,
2023-04-27,2100 UTC,
2023-04-28,0400 UTC,
2023-04-28,0500 UTC,
2023-04-28,0600 UTC,5.0
2023-04-28,0700 UTC,6.0
2023-04-28,0800 UTC,
2023-04-28,0900 UTC,
2023-04-28,1000 UTC,
2023-04-28,1100 UTC,
2023-04-28,1200 UTC,
2023-04-28,1300 UTC,1627.0
2023-04-28,1400 UTC,1487.0
2023-04-28,1500 UTC,
2023-04-28,1600 UTC,
2023-04-28,1700 UTC,
2023-04-28,1800 UTC,
2023-04-28,1900 UTC,
2023-04-28,2000 UTC,
2023-04-28,2100 UTC,27.0
2023-04-29,0500 UTC,
2023-04-29,0600 UTC,
2023-04-29,0700 UTC,
2023-04-29,0800 UTC,
2023-04-29,0900 UTC,
2023-04-29,1000 UTC,
2023-04-29,1100 UTC,
2023-04-29,1200 UTC,
2023-04-29,1300 UTC,
2023-04-29,1400 UTC,
2023-04-29,1500 UTC,
2023-04-29,1600 UTC,
2023-04-29,1700 UTC,
2023-04-29,1800 UTC,
2023-04-29,1900 UTC,
2023-04-29,2000 UTC,
2023-04-29,2100 UTC,
2023-04-30,0400 UTC,
2023-04-30,0600 UTC,
2023-04-30,0700 UTC,
2023-04-30,0800 UTC,
2023-04-30,0900 UTC,
2023-04-30,1000 UTC,
2023-04-30,1100 UTC,
2023-04-30,1200 UTC,
2023-04-30,1300 UTC,
2023-04-30,1400 UTC,
2023-04-30,1500 UTC,
2023-04-30,1600 UTC,
2023-04-30,1700 UTC,
2023-04-30,1800 UTC,
2023-04-30,1900 UTC,
2023-04-30,2000 UTC,
2023-04-30,2100 UTC,
2023-05-01,0500 UTC,
2023-05-01,0600 UTC,
2023-05-01,0700 UTC,1.0
2023-05-01,0800 UTC,
2023-05-01,0900 UTC,
2023-05-01,1000 UTC,
2023-05-01,1100 UTC,
2023-05-01,1200 UTC,
2023-05-01,1300 UTC,
2023-05-01,1400 UTC,
2023-05-01,1500 UTC,2085.0
2023-05-01,1600 UTC,
2023-05-01,1700 UTC,
2023-05-01,1800 UTC,
2023-05-01,1900 UTC,
2023-05-01,2000 UTC,
2023-05-01,2100 UTC,
2023-05-02,0300 UTC,0.0
2023-05-02,0400 UTC,
2023-05-02,0500 UTC,
2023-05-02,0600 UTC,
2023-05-02,0700 UTC,4.0
2023-05-02,0800 UTC,
2023-05-02,0900 UTC,
2023-05-02,1000 UTC,
2023-05-02,1100 UTC,
2023-05-02,1200 UTC,
2023-05-02,1300 UTC,
2023-05-02,1400 UTC,
2023-05-02,1500 UTC,
2023-05-02,1600 UTC,
2023-05-02,1700 UTC,
2023-05-02,1800 UTC,
2023-05-02,1900 UTC,
2023-05-02,2000 UTC,
2023-05-02,2100 UTC,
2023-05-03,0500 UTC,
2023-05-03,0600 UTC,
2023-05-03,0700 UTC,
2023-05-03,0800 UTC,
2023-05-03,0900 UTC,
2023-05-03,1000 UTC,
2023-05-03,1100 UTC,1105.0
2023-05-03,1200 UTC,
2023-05-03,1300 UTC,
2023-05-03,1400 UTC,1903.0
2023-05-03,1500 UTC,
2023-05-03,1600 UTC,
2023-05-03,1700 UTC,
2023-05-03,1800 UTC,1728.0
2023-05-03,1900 UTC,
2023-05-03,2000 UTC,
2023-05-03,2100 UTC,
2023-05-04,0900 UTC,
2023-05-04,1000 UTC,
2023-05-04,1100 UTC,
2023-05-04,1200 UTC,1057.0
2023-05-04,1300 UTC,
2023-05-04,1400 UTC,
2023-05-04,1500 UTC,
2023-05-04,1600 UTC,
2023-05-04,1700 UTC,
2023-05-04,1800 UTC,
2023-05-04,1900 UTC,
2023-05-04,2000 UTC,324.0
2023-05-04,2100 UTC,
2023-05-05,0800 UTC,
2023-05-05,0900 UTC,
2023-05-05,1000 UTC,
2023-05-05,1100 UTC,
2023-05-05,1200 UTC,
2023-05-05,1300 UTC,1894.0
2023-05-05,1400 UTC,2129.0
2023-05-05,1500 UTC,
2023-05-05,1600 UTC,
2023-05-05,1700 UTC,
2023-05-05,1800 UTC,
2023-05-05,1900 UTC,
2023-05-05,2000 UTC,
2023-05-05,2100 UTC,
2023-05-06,0900 UTC,
2023-05-06,1000 UTC,
2023-05-06,1100 UTC,
2023-05-06,1200 UTC,
2023-05-06,1300 UTC,
2023-05-06,1400 UTC,
2023-05-06,1500 UTC,
2023-05-06,1600 UTC,
2023-05-06,1700 UTC,
2023-05-06,1800 UTC,
2023-05-06,1900 UTC,
2023-05-06,2000 UTC,
2023-05-06,2100 UTC,
2023-05-07,0900 UTC,
2023-05-07,1000 UTC,
2023-05-07,1100 UTC,
2023-05-07,1200 UTC,
2023-05-07,1300 UTC,
2023-05-07,1400 UTC,
2023-05-07,1500 UTC,
2023-05-07,1600 UTC,
2023-05-07,1700 UTC,2021.0
2023-05-07,1800 UTC,
2023-05-07,1900 UTC,
2023-05-07,2000 UTC,
2023-05-07,2100 UTC,
2023-05-08,0600 UTC,
2023-05-08,0900 UTC,16.0
2023-05-08,1000 UTC,
2023-05-08,1100 UTC,
2023-05-08,1300 UTC,1274.0
2023-05-08,1500 UTC,
2023-05-08,1600 UTC,
2023-05-08,1700 UTC,
2023-05-08,1800 UTC,
2023-05-08,1900 UTC,963.0
2023-05-08,2000 UTC,
2023-05-08,2100 UTC,
2023-05-09,0900 UTC,16.0
2023-05-09,1000 UTC,
2023-05-09,1100 UTC,1125.0
2023-05-09,1200 UTC,
2023-05-09,1300 UTC,
2023-05-09,1400 UTC,
2023-05-09,1500 UTC,
2023-05-09,1600 UTC,
2023-05-09,1700 UTC,
2023-05-09,1800 UTC,
2023-05-09,1900 UTC,
2023-05-09,2000 UTC,606.0
2023-05-09,2100 UTC,
2023-05-10,0900 UTC,
2023-05-10,1000 UTC,
2023-05-10,1100 UTC,
2023-05-10,1200 UTC,1004.0
2023-05-10,1300 UTC,
2023-05-10,1400 UTC,
2023-05-10,1500 UTC,
2023-05-10,1600 UTC,
2023-05-10,1700 UTC,
2023-05-10,1800 UTC,
2023-05-10,1900 UTC,
2023-05-10,2000 UTC,
2023-05-10,2100 UTC,32.0
2023-05-11,0900 UTC,
2023-05-11,1000 UTC,
2023-05-11,1100 UTC,
2023-05-11,1200 UTC,
2023-05-11,1300 UTC,
2023-05-11,1400 UTC,
2023-05-11,1500 UTC,
2023-05-11,1600 UTC,
2023-05-11,1700 UTC,2178.0
2023-05-11,1800 UTC,
2023-05-11,1900 UTC,
2023-05-11,2000 UTC,
2023-05-11,2100 UTC,
2023-05-12,0900 UTC,
2023-05-12,1000 UTC,
2023-05-12,1100 UTC,
2023-05-12,1200 UTC,
2023-05-12,1300 UTC,
2023-05-12,1400 UTC,
2023-05-12,1500 UTC,1308.0
2023-05-12,1600 UTC,
2023-05-12,1800 UTC,
2023-05-12,1900 UTC,817.0
2023-05-12,2000 UTC,
2023-05-12,2100 UTC,
2023-05-13,0900 UTC,
2023-05-13,1000 UTC,
2023-05-13,1100 UTC,396.0
2023-05-13,1200 UTC,
2023-05-13,1300 UTC,
2023-05-13,1400 UTC,1371.0
2023-05-13,1500 UTC,
2023-05-13,1600 UTC,
2023-05-13,1700 UTC,
2023-05-13,1800 UTC,
2023-05-13,1900 UTC,
2023-05-13,2000 UTC,
2023-05-13,2100 UTC,
2023-05-14,0900 UTC,
2023-05-14,1000 UTC,396.0
2023-05-14,1100 UTC,
2023-05-14,1200 UTC,
2023-05-14,1300 UTC,
2023-05-14,1400 UTC,
2023-05-14,1500 UTC,
2023-05-14,1600 UTC,
2023-05-14,1700 UTC,
2023-05-14,1800 UTC,
2023-05-14,1900 UTC,
2023-05-14,2000 UTC,
2023-05-14,2100 UTC,
2023-05-15,0900 UTC,
2023-05-15,1000 UTC,
2023-05-15,1100 UTC,1125.0
2023-05-15,1200 UTC,1462.0
2023-05-15,1300 UTC,
2023-05-15,1400 UTC,
2023-05-15,1500 UTC,
2023-05-15,1600 UTC,
2023-05-15,1700 UTC,
2023-05-15,1800 UTC,
2023-05-15,1900 UTC,
2023-05-15,2000 UTC,
2023-05-15,2100 UTC,
2023-05-16,0900 UTC,
2023-05-16,1000 UTC,
2023-05-16,1100 UTC,
2023-05-16,1200 UTC,1048.0
2023-05-16,1300 UTC,982.0
2023-05-16,1400 UTC,
2023-05-16,1500 UTC,
2023-05-16,1600 UTC,
2023-05-16,1700 UTC,
2023-05-16,1800 UTC,
2023-05-16,1900 UTC,
2023-05-16,2000 UTC,
2023-05-16,2100 UTC,
2023-05-17,0900 UTC,
2023-05-17,1000 UTC,
2023-05-17,1100 UTC,
2023-05-17,1200 UTC,1277.0
2023-05-17,1300 UTC,
2023-05-17,1400 UTC,
2023-05-17,1500 UTC,
2023-05-17,1600 UTC,
2023-05-17,1700 UTC,
2023-05-17,1800 UTC,
2023-05-17,1900 UTC,
2023-05-17,2000 UTC,
2023-05-17,2100 UTC,
2023-05-18,0900 UTC,
2023-05-18,1000 UTC,
2023-05-18,1100 UTC,
2023-05-18,1200 UTC,
2023-05-18,1300 UTC,
2023-05-18,1400 UTC,
2023-05-18,1500 UTC,
2023-05-18,1600 UTC,
2023-05-18,1700 UTC,
2023-05-18,1800 UTC,
2023-05-18,1900 UTC,
2023-05-18,2000 UTC,
2023-05-18,2100 UTC,
2023-05-19,0900 UTC,
2023-05-19,1000 UTC,
2023-05-19,1100 UTC,
2023-05-19,1200 UTC,
2023-05-19,1300 UTC,
2023-05-19,1400 UTC,
2023-05-19,1500 UTC,
2023-05-19,1600 UTC,
2023-05-19,1700 UTC,
2023-05-19,1800 UTC,
2023-05-19,1900 UTC,
2023-05-19,2000 UTC,
2023-05-19,2100 UTC,
2023-05-20,0700 UTC,
2023-05-20,0800 UTC,
2023-05-20,0900 UTC,
2023-05-20,1000 UTC,
2023-05-20,1100 UTC,
2023-05-20,1200 UTC,
2023-05-20,1300 UTC,
2023-05-20,1400 UTC,
2023-05-20,1500 UTC,1582.0
2023-05-20,1600 UTC,2330.0
2023-05-20,1700 UTC,
2023-05-20,1800 UTC,
2023-05-20,1900 UTC,
2023-05-20,2000 UTC,
2023-05-20,2100 UTC,
2023-05-21,0800 UTC,
2023-05-21,0900 UTC,
2023-05-21,1000 UTC,
2023-05-21,1100 UTC,
2023-05-21,1200 UTC,
2023-05-21,1300 UTC,
2023-05-21,1400 UTC,
2023-05-21,1500 UTC,
2023-05-21,1600 UTC,
2023-05-21,1700 UTC,
2023-05-21,1800 UTC,
2023-05-21,1900 UTC,
2023-05-21,2000 UTC,
2023-05-21,2100 UTC,
2023-05-22,0900 UTC,
2023-05-22,1000 UTC,
2023-05-22,1100 UTC,
2023-05-22,1200 UTC,
2023-05-22,1300 UTC,
2023-05-22,1400 UTC,
2023-05-22,1500 UTC,
2023-05-22,1600 UTC,1939.0
2023-05-22,1700 UTC,
2023-05-22,1800 UTC,
2023-05-22,1900 UTC,
2023-05-22,2000 UTC,
2023-05-22,2100 UTC,
2023-05-23,0400 UTC,
2023-05-23,0900 UTC,11.0
2023-05-23,1000 UTC,
2023-05-23,1100 UTC,
2023-05-23,1200 UTC,846.0
2023-05-23,1300 UTC,
2023-05-23,1400 UTC,
2023-05-23,1500 UTC,
2023-05-23,1600 UTC,
2023-05-23,1700 UTC,
2023-05-23,1800 UTC,
2023-05-23,1900 UTC,
2023-05-23,2000 UTC,
2023-05-23,2100 UTC,
2023-05-24,0900 UTC,
2023-05-24,1000 UTC,196.0
2023-05-24,1100 UTC,
2023-05-24,1200 UTC,1313.0
2023-05-24,1300 UTC,
2023-05-24,1400 UTC,
2023-05-24,1500 UTC,
2023-05-24,1600 UTC,
2023-05-24,1700 UTC,
2023-05-24,1800 UTC,1550.0
2023-05-24,1900 UTC,
2023-05-24,2000 UTC,
2023-05-24,2100 UTC,
2023-05-25,0900 UTC,
2023-05-25,1000 UTC,
2023-05-25,1100 UTC,432.0
2023-05-25,1200 UTC,
2023-05-25,1300 UTC,2044.0
2023-05-25,1400 UTC,
2023-05-25,1500 UTC,
2023-05-25,1600 UTC,
2023-05-25,1700 UTC,
2023-05-25,1800 UTC,
2023-05-25,1900 UTC,
2023-05-25,2000 UTC,
2023-05-25,2100 UTC,
2023-05-26,0100 UTC,
2023-05-26,0200 UTC,
2023-05-26,0300 UTC,
2023-05-26,0400 UTC,
2023-05-26,0500 UTC,3.0
2023-05-26,0600 UTC,
2023-05-26,0700 UTC,
2023-05-26,0800 UTC,
2023-05-26,0900 UTC,
2023-05-26,1000 UTC,
2023-05-26,1100 UTC,
2023-05-26,1200 UTC,
2023-05-26,1300 UTC,
2023-05-26,1400 UTC,
2023-05-26,1500 UTC,
2023-05-26,1600 UTC,
2023-05-26,1700 UTC,
2023-05-26,1900 UTC,
2023-05-26,2000 UTC,
2023-05-26,2100 UTC,
2023-05-27,0900 UTC,
2023-05-27,1000 UTC,
2023-05-27,1100 UTC,
2023-05-27,1200 UTC,
2023-05-27,1300 UTC,
2023-05-27,1400 UTC,
2023-05-27,1500 UTC,
2023-05-27,1600 UTC,
2023-05-27,1700 UTC,
2023-05-27,1800 UTC,
2023-05-27,1900 UTC,
2023-05-27,2000 UTC,
2023-05-27,2100 UTC,
2023-05-28,0800 UTC,
2023-05-28,0900 UTC,
2023-05-28,1000 UTC,
2023-05-28,1100 UTC,
2023-05-28,1200 UTC,
2023-05-28,1300 UTC,
2023-05-28,1400 UTC,
2023-05-28,1500 UTC,
2023-05-28,1600 UTC,
2023-05-28,1700 UTC,
2023-05-28,1800 UTC,
2023-05-28,1900 UTC,
2023-05-28,2000 UTC,
2023-05-28,2100 UTC,
2023-05-29,0900 UTC,
2023-05-29,1000 UTC,
2023-05-29,1100 UTC,600.0
2023-05-29,1200 UTC,
2023-05-29,1300 UTC,1037.0
2023-05-29,1400 UTC,
2023-05-29,1500 UTC,
2023-05-29,1600 UTC,
2023-05-29,1700 UTC,
2023-05-29,1800 UTC,
2023-05-29,1900 UTC,
2023-05-29,2000 UTC,
2023-05-29,2100 UTC,
2023-05-30,0700 UTC,
2023-05-30,0800 UTC,
2023-05-30,0900 UTC,
2023-05-30,1000 UTC,402.0
2023-05-30,1100 UTC,
2023-05-30,1200 UTC,
2023-05-30,1300 UTC,
2023-05-30,1400 UTC,
2023-05-30,1500 UTC,
2023-05-30,1600 UTC,
2023-05-30,1700 UTC,
2023-05-30,1800 UTC,
2023-05-30,1900 UTC,
2023-05-30,2000 UTC,
2023-05-30,2100 UTC,
2023-05-31,0900 UTC,
2023-05-31,1000 UTC,
2023-05-31,1100 UTC,
2023-05-31,1200 UTC,
2023-05-31,1300 UTC,
2023-05-31,1400 UTC,
2023-05-31,1500 UTC,
2023-05-31,1600 UTC,
2023-05-31,1700 UTC,
2023-05-31,1800 UTC,
2023-05-31,1900 UTC,
2023-05-31,2000 UTC,
2023-05-31,2100 UTC,
2023-06-01,0900 UTC,
2023-06-01,1000 UTC,
2023-06-01,1100 UTC,
2023-06-01,1200 UTC,
2023-06-01,1300 UTC,
2023-06-01,1400 UTC,
2023-06-01,1500 UTC,
2023-06-01,1600 UTC,
2023-06-01,1700 UTC,976.0
2023-06-01,1800 UTC,
2023-06-01,1900 UTC,
2023-06-01,2000 UTC,
2023-06-01,2100 UTC,
2023-06-02,0900 UTC,
2023-06-02,1000 UTC,
2023-06-02,1100 UTC,
2023-06-02,1200 UTC,
2023-06-02,1300 UTC,
2023-06-02,1400 UTC,
2023-06-02,1500 UTC,
2023-06-02,1600 UTC,
2023-06-02,1700 UTC,
2023-06-02,1800 UTC,
2023-06-02,1900 UTC,
2023-06-02,2000 UTC,
2023-06-02,2100 UTC,
2023-06-03,0900 UTC,
2023-06-03,1000 UTC,
2023-06-03,1100 UTC,
2023-06-03,1200 UTC,
2023-06-03,1300 UTC,
2023-06-03,1400 UTC,
2023-06-03,1500 UTC,
2023-06-03,1600 UTC,
2023-06-03,1700 UTC,
2023-06-03,1800 UTC,
2023-06-03,1900 UTC,
2023-06-03,2000 UTC,
2023-06-03,2100 UTC,
2023-06-04,0900 UTC,
2023-06-04,1000 UTC,
2023-06-04,1100 UTC,
2023-06-04,1200 UTC,
2023-06-04,1300 UTC,
2023-06-04,1400 UTC,
2023-06-04,1500 UTC,
2023-06-04,1600 UTC,
2023-06-04,1700 UTC,
2023-06-04,1800 UTC,
2023-06-04,1900 UTC,1109.0
2023-06-04,2000 UTC,683.0
2023-06-04,2100 UTC,
2023-06-05,0900 UTC,
2023-06-05,1000 UTC,
2023-06-05,1100 UTC,
2023-06-05,1200 UTC,1311.0
2023-06-05,1300 UTC,
2023-06-05,1400 UTC,
2023-06-05,1500 UTC,
2023-06-05,1600 UTC,
2023-06-05,1700 UTC,
2023-06-05,1800 UTC,
2023-06-05,1900 UTC,
2023-06-05,2000 UTC,
2023-06-05,2100 UTC,
2023-06-06,0900 UTC,
2023-06-06,1000 UTC,
2023-06-06,1100 UTC,
2023-06-06,1200 UTC,
2023-06-06,1300 UTC,
2023-06-06,1400 UTC,
2023-06-06,1500 UTC,
2023-06-06,1600 UTC,
2023-06-06,1700 UTC,
2023-06-06,1800 UTC,
2023-06-06,1900 UTC,
2023-06-06,2000 UTC,
2023-06-06,2100 UTC,
2023-06-07,0900 UTC,
2023-06-07,1000 UTC,
2023-06-07,1100 UTC,
2023-06-07,1200 UTC,
2023-06-07,1300 UTC,
2023-06-07,1400 UTC,
2023-06-07,1500 UTC,
2023-06-07,1600 UTC,
2023-06-07,1700 UTC,
2023-06-07,1800 UTC,
2023-06-07,1900 UTC,
2023-06-07,2000 UTC,
2023-06-07,2100 UTC,
2023-06-08,0900 UTC,
2023-06-08,1000 UTC,
2023-06-08,1100 UTC,786.0
2023-06-08,1200 UTC,
2023-06-08,1300 UTC,1360.0
2023-06-08,1400 UTC,
2023-06-08,1500 UTC,
2023-06-08,1600 UTC,1557.0
2023-06-08,1700 UTC,
2023-06-08,1800 UTC,
2023-06-08,1900 UTC,1268.0
2023-06-08,2000 UTC,
2023-06-08,2100 UTC,73.0
2023-06-09,0900 UTC,
2023-06-09,1000 UTC,
2023-06-09,1100 UTC,
2023-06-09,1200 UTC,
2023-06-09,1300 UTC,
2023-06-09,1400 UTC,1347.0
2023-06-09,1500 UTC,
2023-06-09,1600 UTC,1692.0
2023-06-09,1700 UTC,
2023-06-09,1800 UTC,
2023-06-09,1900 UTC,
2023-06-09,2000 UTC,
2023-06-09,2100 UTC,
2023-06-10,0500 UTC,0.0
2023-06-10,0900 UTC,
2023-06-10,1000 UTC,
2023-06-10,1100 UTC,
2023-06-10,1200 UTC,
2023-06-10,1300 UTC,
2023-06-10,1400 UTC,
2023-06-10,1500 UTC,
2023-06-10,1600 UTC,
2023-06-10,1700 UTC,
2023-06-10,1800 UTC,
2023-06-10,1900 UTC,1265.0
2023-06-10,2000 UTC,
2023-06-10,2100 UTC,
2023-06-11,0900 UTC,
2023-06-11,1000 UTC,
2023-06-11,1100 UTC,
2023-06-11,1200 UTC,
2023-06-11,1300 UTC,1576.0
2023-06-11,1400 UTC,
2023-06-11,1500 UTC,
2023-06-11,1600 UTC,
2023-06-11,1700 UTC,
2023-06-11,1800 UTC,
2023-06-11,1900 UTC,
2023-06-11,2000 UTC,
2023-06-11,2100 UTC,
2023-06-12,0900 UTC,
2023-06-12,1000 UTC,
2023-06-12,1100 UTC,
2023-06-12,1200 UTC,
2023-06-12,1300 UTC,
2023-06-12,1400 UTC,1865.0
2023-06-12,1500 UTC,
2023-06-12,1600 UTC,
2023-06-12,1700 UTC,
2023-06-12,1800 UTC,
2023-06-12,1900 UTC,
2023-06-12,2000 UTC,
2023-06-12,2100 UTC,
2023-06-13,0900 UTC,
2023-06-13,1000 UTC,364.0
2023-06-13,1100 UTC,
2023-06-13,1200 UTC,
2023-06-13,1300 UTC,
2023-06-13,1400 UTC,
2023-06-13,1500 UTC,
2023-06-13,1600 UTC,
2023-06-13,1700 UTC,
2023-06-13,1800 UTC,1711.0
2023-06-13,1900 UTC,1249.0
2023-06-13,2000 UTC,
2023-06-13,2100 UTC,
2023-06-14,0900 UTC,
2023-06-14,1000 UTC,
2023-06-14,1100 UTC,
2023-06-14,1200 UTC,
2023-06-14,1300 UTC,
2023-06-14,1400 UTC,
2023-06-14,1500 UTC,
2023-06-14,1600 UTC,
2023-06-14,1700 UTC,
2023-06-14,1800 UTC,
2023-06-14,1900 UTC,
2023-06-14,2000 UTC,
2023-06-14,2100 UTC,
2023-06-15,0800 UTC,0.0
2023-06-15,0900 UTC,
2023-06-15,1000 UTC,
2023-06-15,1100 UTC,
2023-06-15,1200 UTC,
2023-06-15,1300 UTC,
2023-06-15,1400 UTC,
2023-06-15,1500 UTC,
2023-06-15,1600 UTC,
2023-06-15,1700 UTC,
2023-06-15,1800 UTC,
2023-06-15,1900 UTC,
2023-06-15,2000 UTC,
2023-06-15,2100 UTC,45.0
2023-06-16,0900 UTC,
2023-06-16,1000 UTC,
2023-06-16,1100 UTC,
2023-06-16,1200 UTC,1031.0
2023-06-16,1300 UTC,
2023-06-16,1400 UTC,
2023-06-16,1500 UTC,
2023-06-16,1600 UTC,
2023-06-16,1700 UTC,
2023-06-16,1800 UTC,
2023-06-16,1900 UTC,
2023-06-16,2000 UTC,
2023-06-16,2100 UTC,
2023-06-17,0900 UTC,
2023-06-17,1000 UTC,
2023-06-17,1100 UTC,
2023-06-17,1200 UTC,
2023-06-17,1300 UTC,
2023-06-17,1400 UTC,
2023-06-17,1500 UTC,
2023-06-17,1600 UTC,843.0
2023-06-17,1700 UTC,
2023-06-17,1800 UTC,
2023-06-17,1900 UTC,
2023-06-17,2000 UTC,
2023-06-17,2100 UTC,
2023-06-18,0900 UTC,
2023-06-18,1000 UTC,
2023-06-18,1100 UTC,
2023-06-18,1200 UTC,
2023-06-18,1300 UTC,
2023-06-18,1400 UTC,
2023-06-18,1500 UTC,
2023-06-18,1600 UTC,
2023-06-18,1700 UTC,
2023-06-18,1800 UTC,
2023-06-18,1900 UTC,
2023-06-18,2000 UTC,
2023-06-18,2100 UTC,
2023-06-19,0900 UTC,
2023-06-19,1000 UTC,
2023-06-19,1100 UTC,
2023-06-19,1200 UTC,
2023-06-19,1300 UTC,
2023-06-19,1400 UTC,
2023-06-19,1500 UTC,
2023-06-19,1600 UTC,
2023-06-19,1700 UTC,
2023-06-19,1800 UTC,1643.0
2023-06-19,1900 UTC,
2023-06-19,2000 UTC,
2023-06-19,2100 UTC,
2023-06-20,0900 UTC,
2023-06-20,1000 UTC,
2023-06-20,1100 UTC,
2023-06-20,1200 UTC,
2023-06-20,1300 UTC,
2023-06-20,1400 UTC,
2023-06-20,1500 UTC,
2023-06-20,1600 UTC,
2023-06-20,1700 UTC,930.0
2023-06-20,1800 UTC,637.0
2023-06-20,1900 UTC,
2023-06-20,2000 UTC,
2023-06-20,2100 UTC,
2023-06-21,0200 UTC,
2023-06-21,0900 UTC,
2023-06-21,1000 UTC,
2023-06-21,1100 UTC,
2023-06-21,1200 UTC,
2023-06-21,1300 UTC,
2023-06-21,1400 UTC,1924.0
2023-06-21,1500 UTC,
2023-06-21,1600 UTC,
2023-06-21,1700 UTC,
2023-06-21,1800 UTC,
2023-06-21,1900 UTC,
2023-06-21,2000 UTC,
2023-06-21,2100 UTC,
2023-06-22,0900 UTC,
2023-06-22,1000 UTC,
2023-06-22,1100 UTC,
2023-06-22,1200 UTC,
2023-06-22,1300 UTC,
2023-06-22,1400 UTC,
2023-06-22,1500 UTC,
2023-06-22,1600 UTC,
2023-06-22,1700 UTC,
2023-06-22,1800 UTC,
2023-06-22,1900 UTC,
2023-06-22,2000 UTC,
2023-06-22,2100 UTC,
2023-06-23,0900 UTC,
2023-06-23,1000 UTC,
2023-06-23,1100 UTC,
2023-06-23,1200 UTC,
2023-06-23,1300 UTC,
2023-06-23,1400 UTC,
2023-06-23,1500 UTC,
2023-06-23,1600 UTC,
2023-06-23,1700 UTC,
2023-06-23,1800 UTC,
2023-06-23,1900 UTC,
2023-06-23,2000 UTC,
2023-06-23,2100 UTC,
2023-06-24,0900 UTC,
2023-06-24,1000 UTC,
2023-06-24,1100 UTC,469.0
2023-06-24,1200 UTC,
2023-06-24,1300 UTC,
2023-06-24,1400 UTC,
2023-06-24,1500 UTC,
2023-06-24,1600 UTC,
2023-06-24,1700 UTC,
2023-06-24,1800 UTC,
2023-06-24,1900 UTC,
2023-06-24,2000 UTC,
2023-06-24,2100 UTC,
2023-06-25,0900 UTC,
2023-06-25,1000 UTC,
2023-06-25,1100 UTC,
2023-06-25,1200 UTC,
2023-06-25,1300 UTC,
2023-06-25,1400 UTC,
2023-06-25,1500 UTC,
2023-06-25,1600 UTC,
2023-06-25,1700 UTC,
2023-06-25,1800 UTC,
2023-06-25,1900 UTC,
2023-06-25,2000 UTC,
2023-06-25,2100 UTC,
2023-06-26,0900 UTC,
2023-06-26,1000 UTC,
2023-06-26,1100 UTC,
2023-06-26,1200 UTC,
2023-06-26,1300 UTC,
2023-06-26,1400 UTC,
2023-06-26,1500 UTC,
2023-06-26,1600 UTC,
2023-06-26,1700 UTC,
2023-06-26,1800 UTC,1661.0
2023-06-26,1900 UTC,
2023-06-26,2000 UTC,749.0
2023-06-26,2100 UTC,
2023-06-27,0900 UTC,
2023-06-27,1000 UTC,
2023-06-27,1100 UTC,
2023-06-27,1200 UTC,
2023-06-27,1300 UTC,1859.0
2023-06-27,1400 UTC,
2023-06-27,1500 UTC,
2023-06-27,1600 UTC,
2023-06-27,1700 UTC,
2023-06-27,1800 UTC,
2023-06-27,1900 UTC,
2023-06-27,2000 UTC,
2023-06-27,2100 UTC,
2023-06-28,0900 UTC,
2023-06-28,1000 UTC,
2023-06-28,1100 UTC,913.0
2023-06-28,1200 UTC,1185.0
2023-06-28,1300 UTC,
2023-06-28,1400 UTC,
2023-06-28,1500 UTC,
2023-06-28,1600 UTC,
2023-06-28,1700 UTC,
2023-06-28,1800 UTC,
2023-06-28,1900 UTC,
2023-06-28,2000 UTC,
2023-06-28,2100 UTC,
2023-06-29,0900 UTC,2.0
2023-06-29,1000 UTC,
2023-06-29,1100 UTC,
2023-06-29,1200 UTC,
2023-06-29,1300 UTC,
2023-06-29,1400 UTC,
2023-06-29,1500 UTC,
2023-06-29,1600 UTC,
2023-06-29,1700 UTC,
2023-06-29,1800 UTC,
2023-06-29,1900 UTC,
2023-06-29,2000 UTC,
2023-06-29,2100 UTC,46.0
2023-06-30,0600 UTC,
2023-06-30,0700 UTC,
2023-06-30,0800 UTC,
2023-06-30,0900 UTC,
2023-06-30,1000 UTC,372.0
2023-06-30,1100 UTC,
2023-06-30,1200 UTC,
2023-06-30,1300 UTC,
2023-06-30,1400 UTC,
2023-06-30,1500 UTC,
2023-06-30,1600 UTC,
2023-06-30,1700 UTC,
2023-06-30,1800 UTC,
2023-06-30,1900 UTC,
2023-06-30,2000 UTC,
2023-06-30,2100 UTC,
2023-07-01,0900 UTC,
2023-07-01,1000 UTC,152.0
2023-07-01,1100 UTC,
2023-07-01,1200 UTC,
2023-07-01,1300 UTC,
2023-07-01,1400 UTC,
2023-07-01,1500 UTC,
2023-07-01,1600 UTC,
2023-07-01,1700 UTC,
2023-07-01,1800 UTC,
2023-07-01,1900 UTC,
2023-07-01,2000 UTC,
2023-07-01,2100 UTC,
2023-07-02,0500 UTC,
2023-07-02,0800 UTC,
2023-07-02,0900 UTC,
2023-07-02,1000 UTC,
2023-07-02,1100 UTC,
2023-07-02,1200 UTC,
2023-07-02,1300 UTC,
2023-07-02,1400 UTC,
2023-07-02,1500 UTC,
2023-07-02,1600 UTC,
2023-07-02,1700 UTC,
2023-07-02,1800 UTC,
2023-07-02,1900 UTC,
2023-07-02,2000 UTC,
2023-07-02,2100 UTC,
2023-07-03,0300 UTC,
2023-07-03,0400 UTC,
